CensusTract,County Code,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractSeniorsProportion,TractWhite,TractBlack,TractBlackProportion,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
26099228000,26099,Michigan,Macomb County,1,3271,1551,0,0,0.00,0,0,0,0,0,0,6.2,84600,0,1,0,1,0,0,0,0,NULL,1316,NULL,NULL,273,NULL,1316,40.23,273,8.34,228,6.97,248,7.57,1226,37.49,20,0.60,33,1.02,0,0.00,8,0.25,29,0.87,28,0.84,39,2.54,26,1.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,695,537,660,0.201773158,2951,67,0.020483033,148,0,17,88,69,267,72
26099228100,26099,Michigan,Macomb County,1,1486,667,0,34,2.29,0,0,0,0,1,0,17.0,61488,0,1,0,1,0,0,0,1,24,1479,24,10,675,10,1479,99.54,675,45.44,314,21.14,168,11.31,1342,90.32,25,1.68,19,1.28,0,0.00,6,0.40,87,5.85,114,7.67,104,15.61,152,22.78,24,1.64,10,0.69,5,0.35,4,0.29,23,1.57,0,0.01,0,0.02,0,0.00,0,0.01,1,0.04,0,0.00,2,0.35,3,0.43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,685,315,169,0.113728129,1349,25,0.016823688,19,0,6,87,114,110,158
26099230000,26099,Michigan,Macomb County,1,4385,2348,0,101,2.30,0,0,0,0,1,0,11.4,65605,0,1,0,1,0,0,0,1,NULL,2420,NULL,NULL,641,NULL,2420,55.20,641,14.61,409,9.33,528,12.04,2052,46.80,156,3.57,107,2.44,1,0.02,14,0.31,90,2.05,110,2.51,225,9.58,130,5.54,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1262,661,1246,0.284150513,3683,345,0.078677309,189,1,15,152,162,453,262
26099230200,26099,Michigan,Macomb County,1,5132,1952,0,2,0.04,0,0,0,0,0,0,4.2,82917,1,1,1,1,1,0,0,0,2685,5131,2685,350,736,350,5131,99.97,736,14.34,1166,22.72,795,15.49,4887,95.22,55,1.07,103,2.01,0,0.00,4,0.08,82,1.60,80,1.56,76,3.87,71,3.65,2685,52.32,350,6.83,649,12.65,337,6.57,2553,49.75,28,0.55,55,1.08,0,0.00,2,0.05,46,0.89,46,0.90,30,1.53,36,1.85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,703,1166,796,0.155105222,4888,55,0.010717069,103,0,4,82,80,72,69
26099230300,26099,Michigan,Macomb County,1,4728,1735,0,4,0.08,0,0,0,0,0,0,13.9,66646,0,1,0,1,0,0,0,0,100,2255,100,35,829,35,2255,47.70,829,17.53,599,12.68,194,4.10,2080,44.00,88,1.86,21,0.45,0,0.00,9,0.20,57,1.20,40,0.84,36,2.10,120,6.94,100,2.11,35,0.74,22,0.47,8,0.16,93,1.96,2,0.03,1,0.02,0,0.00,1,0.03,3,0.06,0,0.01,1,0.07,6,0.33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1527,1337,374,0.079103215,4278,206,0.04357022,86,0,24,134,106,89,238
26099230400,26099,Michigan,Macomb County,1,3674,1475,0,6,0.16,0,0,0,0,0,0,11.4,75429,0,1,0,1,0,0,0,0,359,3394,359,91,869,91,3394,92.37,869,23.65,711,19.35,511,13.90,3209,87.34,72,1.95,47,1.28,0,0.00,10,0.27,56,1.53,43,1.18,31,2.08,101,6.86,359,9.76,91,2.47,85,2.31,51,1.38,330,8.98,7,0.20,4,0.10,0,0.00,2,0.05,16,0.43,7,0.19,2,0.16,10,0.67,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,901,741,590,0.160587915,3467,84,0.022863364,53,0,10,60,48,34,112
26099230500,26099,Michigan,Macomb County,1,3705,1581,0,0,0.00,0,1,0,0,0,1,20.3,52750,0,1,0,1,0,0,0,0,47,2100,47,18,1101,18,2100,56.68,1101,29.71,569,15.36,130,3.52,1729,46.67,105,2.84,35,0.96,0,0.00,22,0.59,208,5.63,241,6.49,42,2.66,146,9.23,47,1.26,18,0.49,11,0.31,3,0.07,38,1.01,6,0.16,0,0.01,0,0.00,1,0.02,2,0.06,1,0.03,1,0.06,4,0.26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1842,902,269,0.072604588,3100,207,0.055870445,95,0,27,276,325,78,277
26099230601,26099,Michigan,Macomb County,1,7161,2954,0,0,0.00,0,0,0,0,1,0,3.8,107212,1,1,1,1,1,0,0,1,2830,6228,2830,330,871,330,6228,86.97,871,12.17,1253,17.49,1128,15.76,4982,69.57,398,5.56,713,9.96,1,0.01,6,0.09,127,1.77,110,1.54,126,4.27,136,4.60,2830,39.52,330,4.61,600,8.38,433,6.04,2126,29.69,245,3.42,391,5.46,1,0.01,4,0.06,63,0.89,52,0.73,32,1.07,57,1.93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1018,1393,1279,0.17860634,5789,439,0.061304287,779,1,7,146,123,165,166
26099230602,26099,Michigan,Macomb County,1,5906,1988,0,18,0.30,0,0,0,0,0,0,5.5,98491,1,1,1,1,1,0,0,0,2050,4771,2050,598,1327,598,4771,80.78,1327,22.47,1105,18.70,685,11.61,4005,67.82,70,1.18,549,9.29,0,0.00,5,0.08,142,2.40,47,0.80,59,2.95,137,6.87,2050,34.72,598,10.12,506,8.57,243,4.11,1726,29.23,38,0.64,225,3.81,0,0.00,0,0.00,61,1.03,17,0.29,4,0.18,56,2.81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1748,1317,983,0.166440908,4979,82,0.013884186,666,0,5,174,61,122,198
26099230700,26099,Michigan,Macomb County,1,5223,1726,0,0,0.00,0,0,0,0,0,0,9.3,81964,1,1,1,1,1,0,0,0,616,4120,616,201,1203,201,4120,78.89,1203,23.04,976,18.70,519,9.94,3386,64.82,41,0.78,524,10.03,0,0.00,1,0.02,169,3.24,42,0.81,9,0.50,202,11.73,616,11.79,201,3.86,145,2.77,70,1.33,522,10.00,2,0.04,65,1.24,0,0.00,0,0.00,26,0.50,6,0.11,0,0.00,30,1.72,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1512,1185,743,0.142255409,4282,63,0.012062033,678,0,1,199,52,15,259
26099230800,26099,Michigan,Macomb County,1,4770,1699,0,0,0.00,1,1,1,0,0,1,19.2,59684,1,1,1,1,1,0,0,0,3622,4770,3622,1182,1671,1182,4770,100.00,1671,35.03,1135,23.79,430,9.01,4095,85.85,125,2.62,334,7.00,2,0.04,12,0.25,202,4.23,139,2.91,53,3.11,290,17.04,3622,75.94,1182,24.79,865,18.13,320,6.70,3112,65.24,103,2.15,234,4.91,1,0.02,10,0.21,162,3.40,117,2.46,40,2.37,222,13.06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1732,1135,430,0.090146751,4095,125,0.026205451,334,2,12,202,139,55,286
26099230900,26099,Michigan,Macomb County,1,7482,3017,0,0,0.00,0,0,0,0,0,0,17.6,66615,0,1,0,1,0,0,0,0,5,3244,5,1,876,1,3244,43.36,876,11.71,761,10.17,425,5.68,3027,40.46,85,1.13,63,0.85,3,0.04,10,0.13,57,0.76,70,0.93,32,1.06,194,6.44,5,0.07,1,0.01,1,0.01,1,0.01,4,0.06,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2704,1676,984,0.131515638,6711,421,0.056268377,182,3,15,150,137,111,477
26099231000,26099,Michigan,Macomb County,1,4326,1550,0,1,0.02,0,0,0,0,0,0,5.8,84208,1,1,1,1,1,0,0,0,4028,4326,4028,896,942,896,4326,100.00,942,21.78,1054,24.36,552,12.76,3920,90.61,141,3.26,147,3.40,0,0.00,20,0.46,98,2.27,100,2.31,23,1.49,112,7.21,4028,93.11,896,20.71,985,22.77,514,11.89,3639,84.13,135,3.11,142,3.29,0,0.00,19,0.43,93,2.14,94,2.16,22,1.39,104,6.69,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,935,1054,552,0.127600555,3920,141,0.03259362,147,0,20,98,100,23,112
26099231100,26099,Michigan,Macomb County,1,3300,1565,0,0,0.00,0,0,0,0,0,0,12.9,67634,1,1,1,1,1,0,0,0,3276,3300,3276,933,940,933,3300,100.00,940,28.48,616,18.67,588,17.82,2685,81.36,327,9.91,211,6.39,0,0.00,13,0.39,64,1.94,81,2.45,71,4.55,187,11.97,3276,99.28,933,28.26,612,18.55,583,17.68,2661,80.64,327,9.91,211,6.39,0,0.00,13,0.39,64,1.94,80,2.44,71,4.51,186,11.89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1118,616,588,0.178181818,2685,327,0.099090909,211,0,13,64,81,72,195
26099231200,26099,Michigan,Macomb County,1,3614,1543,0,12,0.33,0,0,0,0,1,0,8.0,96167,0,1,0,1,0,0,0,1,405,3387,405,60,700,60,3387,93.72,700,19.38,734,20.31,562,15.54,2899,80.21,231,6.39,166,4.59,2,0.04,9,0.25,81,2.25,58,1.61,218,14.13,153,9.90,405,11.21,60,1.67,105,2.89,62,1.72,355,9.83,12,0.34,30,0.82,0,0.00,1,0.02,8,0.21,8,0.23,21,1.36,15,0.97,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,676,760,670,0.185390149,3114,238,0.065855008,167,2,9,84,59,258,175
26099231400,26099,Michigan,Macomb County,1,5818,1859,0,9,0.15,0,0,0,0,0,0,13.1,74315,1,1,1,1,1,0,0,0,4789,5818,4789,1402,1799,1402,5818,100.00,1799,30.92,1328,22.83,757,13.01,4904,84.29,212,3.64,503,8.65,1,0.02,8,0.14,190,3.27,100,1.72,16,0.89,453,24.34,4789,82.32,1402,24.10,1078,18.54,637,10.94,4032,69.30,178,3.06,418,7.18,0,0.01,7,0.12,154,2.65,78,1.34,8,0.42,371,19.96,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1841,1328,757,0.130113441,4904,212,0.036438639,503,1,8,190,100,17,455
26099231500,26099,Michigan,Macomb County,1,5524,1722,0,0,0.00,0,0,0,0,0,0,15.0,68250,0,1,0,1,0,0,0,0,435,4295,435,120,1548,120,4295,77.75,1548,28.03,974,17.63,533,9.65,3538,64.05,136,2.45,469,8.49,2,0.03,2,0.04,148,2.69,42,0.76,29,1.67,242,14.05,435,7.87,120,2.17,91,1.65,48,0.87,389,7.04,7,0.13,32,0.58,0,0.00,0,0.00,6,0.11,3,0.05,2,0.10,24,1.39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1735,1209,749,0.135590152,4622,168,0.030412744,541,2,3,188,66,39,296
26099231600,26099,Michigan,Macomb County,1,4483,1828,0,6,0.13,0,1,0,0,0,1,18.8,50912,0,1,0,1,0,0,0,0,NULL,523,NULL,NULL,265,NULL,523,11.67,265,5.92,111,2.48,89,1.99,450,10.05,14,0.32,48,1.08,0,0.00,0,0.00,10,0.22,4,0.09,8,0.41,38,2.09,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2707,840,751,0.167521749,3575,296,0.066027214,451,0,6,155,63,189,463
26099231700,26099,Michigan,Macomb County,1,6221,1983,0,20,0.32,0,0,0,0,0,0,13.8,65727,0,1,0,1,0,0,0,0,269,4269,269,116,1885,116,4269,68.62,1885,30.30,993,15.97,563,9.05,3343,53.73,330,5.30,458,7.37,0,0.00,1,0.02,137,2.20,55,0.89,50,2.53,332,16.72,269,4.33,116,1.86,72,1.16,25,0.40,194,3.11,33,0.53,32,0.52,0,0.00,0,0.00,10,0.17,4,0.06,4,0.22,22,1.11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2836,1458,857,0.137759203,5003,431,0.069281466,590,0,7,190,80,73,479
26099231800,26099,Michigan,Macomb County,1,3947,1544,0,41,1.04,0,0,0,0,0,0,16.0,61797,0,1,0,1,0,0,0,0,NULL,2958,NULL,NULL,1226,NULL,2958,74.95,1226,31.06,659,16.70,558,14.14,2463,62.41,151,3.82,242,6.13,0,0.00,4,0.10,98,2.49,47,1.18,70,4.53,160,10.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1803,839,776,0.196605016,3298,198,0.050164682,316,0,9,126,65,97,223
26099231900,26099,Michigan,Macomb County,1,5682,2171,0,1,0.02,0,0,0,0,0,0,8.3,72727,1,1,1,1,1,0,0,0,4591,5682,4591,1131,1396,1131,5682,100.00,1396,24.58,1173,20.64,1062,18.69,4924,86.66,294,5.17,327,5.76,1,0.02,11,0.19,125,2.20,92,1.62,57,2.63,243,11.19,4591,80.80,1131,19.91,963,16.95,857,15.08,3982,70.08,237,4.17,262,4.61,1,0.02,9,0.17,99,1.75,74,1.30,44,2.03,196,9.05,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1593,1173,1062,0.186906019,4924,294,0.051742344,327,1,11,125,92,56,242
26099232000,26099,Michigan,Macomb County,1,2259,775,0,286,12.66,0,0,0,0,0,0,3.0,76094,0,1,0,1,0,0,0,0,404,2222,404,67,389,67,2222,98.38,389,17.23,378,16.71,649,28.72,1939,85.85,130,5.77,101,4.47,0,0.00,2,0.07,50,2.22,28,1.24,27,3.45,48,6.23,404,17.88,67,2.97,87,3.83,73,3.24,334,14.78,23,1.03,25,1.11,0,0.00,0,0.00,22,0.96,3,0.15,5,0.66,9,1.19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,366,387,656,0.29039398,1968,134,0.059318282,104,0,2,51,28,26,47
26099232100,26099,Michigan,Macomb County,1,6494,2654,0,83,1.28,0,0,0,0,0,0,9.6,66121,0,1,0,1,0,0,0,0,8,3825,8,2,854,2,3825,58.89,854,13.16,875,13.48,531,8.18,2921,44.97,488,7.52,345,5.31,0,0.00,9,0.15,61,0.94,77,1.19,57,2.13,102,3.83,8,0.12,2,0.04,1,0.02,2,0.02,7,0.10,0,0.00,1,0.01,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1571,1384,1064,0.163843548,4921,955,0.147058824,471,0,19,128,125,76,191
26099232200,26099,Michigan,Macomb County,1,4723,2108,0,0,0.00,0,0,0,0,0,0,8.2,62188,0,1,0,1,0,0,0,0,458,2030,458,199,618,199,2030,42.99,618,13.08,362,7.67,462,9.78,1682,35.62,114,2.42,182,3.84,4,0.08,3,0.07,45,0.96,40,0.85,42,1.98,115,5.45,458,9.70,199,4.21,46,0.97,158,3.34,411,8.70,30,0.63,10,0.21,0,0.00,0,0.00,7,0.16,6,0.13,19,0.91,35,1.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1597,932,889,0.188227821,3765,331,0.070082575,515,5,9,98,89,140,256
26099232300,26099,Michigan,Macomb County,1,4830,1876,0,8,0.17,0,1,0,0,0,1,18.9,58015,0,1,0,1,0,0,0,0,169,2423,169,71,922,71,2423,50.17,922,19.10,488,10.10,366,7.58,2106,43.60,151,3.12,110,2.27,0,0.00,4,0.09,52,1.08,38,0.80,47,2.51,160,8.55,169,3.50,71,1.48,37,0.77,26,0.55,165,3.41,2,0.04,2,0.03,0,0.00,0,0.00,1,0.02,5,0.10,3,0.15,12,0.63,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1741,997,662,0.137060041,4067,376,0.077846791,241,0,15,131,79,99,337
26099232400,26099,Michigan,Macomb County,1,5916,2074,0,153,2.59,0,0,0,0,0,0,11.3,60614,0,1,0,1,0,0,0,0,NULL,2309,NULL,NULL,542,NULL,2309,39.04,542,9.16,581,9.82,322,5.45,1781,30.10,130,2.19,317,5.36,0,0.00,5,0.08,77,1.31,46,0.78,33,1.58,110,5.28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1684,1364,966,0.163286004,4784,327,0.055273834,632,0,12,161,91,93,287
